Email Address,First Name,Last Name,Company,Phone,City,State,Address,Website,Tags,Source,Notes
kanying1020@gmail.com,,,Kanying Networking Tours And Travels,+975 17407293,Thimphu,,,http://www.kanyingtours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kanying-networking-tours-and-travels
info@purelybhutan.com,,,Purely Bhutan,+975 77385842,Thimphu,,,http://purelybhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/purely-bhutan
mindvacationtoursbhutan@gmail.com,,,BHUTAN MIND VACATION TOURS,+975 77636226,Thimphu,,,http://www.bhutanmindvacation.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-mind-vacation-tours
funsogelsen@gmail.com,,,Skine Travels,+975 77718524,Thimphu,,,http://skinetravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/skine-travels
pwangchu@gmail.com,,,AB Travel,+975 17117304,Thimphu,,,https://www.bhutantraveltourism.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ab-travel
kddtoursandtravel@gmail.com,,,Travel to Happiness,+975 77726229,Thimphu,,,http://www.kddtoursandtravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/travel-to-happiness
zikhatobgay@gmail.com,,,Lotus Adventures Bhutan,+975 17110005,Thimphu,,,http://Bhutanlotus.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/lotus-adventures-bhutan
catbhutan@gmail.com,,,CAT Bhutan Tours and Treks,+975 17606363,Thimphu,,,http://www.catbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/cat-bhutan-tours-and-treks
bhutangnhheritage@gmail.com,,,Bhutan GNH Heritage Travel,+975 17615474,Thimphu,,,http://www.bhutangnhtravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-gnh-heritage-travel
bhutanizationservice@gmail.com,,,Bhutanization Service (Travel Agent),+975 17623770,Thimphu,,,http://bhutanizationservice.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutanization-service-travel-agent
info@touchbhutan.com,,,Global Touch Expedition,+975 17944134,Thimphu,,,http://www.touchbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/global-touch-expedition
nugobhutan12@gmail.com,,,NUGO BHUTAN,+975 77867776,Thimphu,,,http://www.nugobhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/nugo-bhutan
adbhutantours@gmail.com,,,AD Tours & Travel,+975 17351324,Thimphu,,,http://www.adbhutantours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ad-tours-travel
bhutanwinsome@gmail.com,,,Winsome Dragon Travels,+975 77470808,Thimphu,,,http://bhutanwinsome.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/winsome-dragon-travels
gdtbhutan@gmail.com,,,Golden Dragon Travel,+975 77111727,Thimphu,,,http://www.gdtbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/golden-dragon-travel
bhutanambrosia@gmail.com,,,Ambrosia Bhutan Travels,+975 17607304,Thimphu,,,http://bhutanambrosia.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ambrosia-bhutan-travels
bhutanmaitreya2017@gmail.com,,,Bhutan Maitreya Tusita Travel,+975 77113397,Thimphu,,,http://www.bhutanmaitreya.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-maitreya-tusita-travel
karma@ethometho.com.bt,,,Etho Metho Tours & Treks,+975 17126006,Thimphu,,,http://www.bhutanethometho.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/etho-metho-tours-treks
info@sdconsultant.com.au,,,SD Travel,+975 17726912,Thimphu,,,http://www.travel.sdconsultant.com.au,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/sd-travel
info.libertybhutan@gmail.com,,,Liberty Bhutan Tours,+975 17436900,Thimphu,,,http://libertybhutantours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/liberty-bhutan-tours
dragonwaysbhutan@gmail.com,,,Dragonways,+975 17522781,Thimphu,,,http://www.dragonways.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dragonways
tsewangnidup@yahoo.com,,,Bhutan Expeditions,+975 17110888,Thimphu,,,http://bhutanexpeditions.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-expeditions
aratoursandtreks@gmail.bt,,,Ara Tours and Treks,+975 17113310,Thimphu,,,http://www.ara.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ara-tours-and-treks
sonam.jamtso@bhutankarmatrails.com,,,Bhutan Karma Trails,+975 77174087,Thimphu,,,http://www.bhutankarmatrails.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-karma-trails
deeongmoo10@gmail.com,,,Tamyig Journeys,+975 17523151,Thimphu,,,http://www.tamyig.com/#about,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/tamyig-journeys
info.4seasonsadventure@gmail.com,,,4 Seasons Adventure- Bhutan,+975 17750880,Thimphu,,,http://www.4seasonsadventure.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/4-seasons-adventure-bhutan
thehoppersadventure@gmail.com,,,The Hoppers Adventure,+975 17965187,Thimphu,,,http://thehoppersadventurecom,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/the-hoppers-adventure
bhutanrila1@gmail.com,,,Bhutan Rila Expeditions,+975 17117611,Thimphu,,,http://www.bhutanrila.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-rila-expeditions
bhutanomkaratravels@gmail.com,,,Bhutan Omkara Tours And Travels,+975 17307500,Thimphu,,,http://www.bhutantripsandtreks.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-omkara-tours-and-travels
unveilinghappiness@gmail.com,,,Unveilinghappiness Tours and Treks,+975 17931005,Thimphu,,,http://www.unveilinghappiness.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/unveilinghappiness-tours-and-treks
jetsuniaetravels@gmail.com,,,Jetsuniae Tour and Travels,+975 77966668,Thimphu,,,http://www.jetsuniaetravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/jetsuniae-tour-and-travels
info@bhutanacorn.com,,,Bhutan Acorn Tours & Travel,+975 77655137,Thimphu,,,http://www.bhutan-acorn.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-acorn-tours-travel
dhammatours5@gmail.com,,,Dhamma Tours,+975 77390576,Thimphu,,,http://www.dhammatoursbt.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dhamma-tours
info@bhutanjoyfuljourneys.com,,,Joyful Journeys,+975 17608252,Thimphu,,,http://bhutanjoyfuljourneys.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/joyful-journeys
bhutansweetmemories@gmail.com,,,Bhutan Sweet Memories Tours and Treks,+975 77280823,Thimphu,,,http://www.bhutansmtours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-sweet-memories-tours-and-treks
llhazin@gmail.com,,,Nature Nest Travel,+975 17425127,Thimphu,,,http://naturenesttravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/nature-nest-travel
operation@btclgroup.com,,,Bhutan Tourism Corporation Ltd,+975 17116313,Thimphu,,,http://btcl.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-tourism-corporation-ltd
info@atsaratours.com,,,atsara tours,+975 77767393,Thimphu,,,http://www.atsaratours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/atsara-tours
travel@manifestbhutan.com,,,Manifest B' Expeditions,+975 77961648,Thimphu,,,https://manifestbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/manifest-b-expeditions
emadatshitours@gmail.com,,,Ema Datshi Tours,+975 17655152,Thimphu,,,http://www.emadatshitours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ema-datshi-tours
kezang@mystic-bhutan.com,,,mystic Tours & Travels,+975 77290489,Thimphu,,,http://www.mystic-bhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/mystic-tours-travels
bhutanrimsotravels@gmail.com,,,Rimso Travels and Ticketing,+975 77217447,Thimphu,,,http://rimsotravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/rimso-travels-and-ticketing
travellersguidebhutan@gmail.com,,,Traveller's Guide,+975 77713013,Thimphu,,,http://www.bhutantravellersguide.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/travellers-guide
writetome@bhutanswallowtail.com,,,Bhutan Swallowtail Travels,+975 17131261,Thimphu,,,http://www.bhutantraveladvisor.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-swallowtail-travels
ahabhutan@gmail.com,,,Aha Bhutan Expeditions,+975 17891191,Thimphu,,,http://www.ahabhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/aha-bhutan-expeditions
info@authenticbhutantours.com,,,Authentic Bhutan Tours,+975 17343434,Thimphu,,,http://www.authenticbhutantours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/authentic-bhutan-tours
info.pelingrose@gmail.com,,,Peling Rose Tours & Treks,+975 77985055,Thimphu,,,http://www.pelingrose.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/peling-rose-tours-treks
info@chhundu.com.bt,,,CHHUNDU TRAVEL AND TOURS,+975 17112547,Thimphu,,,http://chhundu.com.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/chhundu-travel-and-tours
info.linkyul@gmail.com,,,Linkyul,+975 17836372,Thimphu,,,https://linkyul.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/linka-travel
visionhimalayatours@gmail.com,,,Vision Himalaya Tours,+975 17301301,Thimphu,,,https://visionhimalaya.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/vision-himalaya-tours
phendeytours@gmail.com,,,Phendey Tours and Treks,+975 77308966,Thimphu,,,http://www.bhutanphendeytours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/phendey-tours-and-treks
toursandtrekglobalsafari@gmail.com,,,Global Safari Tours and Trek,+975 17882788,Thimphu,,,http://globalsafaritoursandtrek.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/global-safari-tours-and-trek
kuzuzangpotravels@gmail.com,,,Kuzu Zangpo Travels,+975 17477387,Thimphu,,,http://www.kuzuzangpotravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kuzu-zangpo-travels
kingdomquestbhutan@gmail.com,,,Kingdom Quest,+975 17852983,Thimphu,,,http://www.kingdomquestbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kingdom-quest
ertoursandtreks@gmail.com,,,ER Tours and Treks,+975 17842089,Thimphu,,,http://www.ertoursandtreks.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/er-tours-and-treks
info@getbhutantour.com,,,Himalayan Expedition,+975 17118779,Thimphu,,,http://getbhutantour.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-expedition
info@destinybhutan.com,,,Destiny Bhutan,+975 17119996,Thimphu,,,https://www.destinybhutan.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/destiny-bhutan
bhutanlhomen.adventure@gmail.com,,,Bhutan Lhomen Adventure,+975 17111339,Thimphu,,,http://bhutanlhomenadventure.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-lhomen-adventure
crystalbhutantravels@gmail.com,,,CRYSTAL BHUTAN TRAVELS,+975 17141305,Thimphu,,,http://www.crystalbhutantravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/crystal-bhutan-travels
allphenomena888@gmail.com,,,All Phenomena Adventure,+975 17578743,Thimphu,,,http://www.apabhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/all-phenomena-adventure
bhutanalltravels2013@gmail.com,,,Bhutan All Travels,+975 17600820,Thimphu,,,http://www.bhutanalltravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-all-travels
bhutanglobalgroup@gmail.com,,,B Global Group Travels,+975 17523155,Thimphu,,,http://bhutanglobalgroup.com/travel/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/b-global-group-travels
lhamodrizangma@gmail.com,,,Lhamo Drizangma,+975 17305322,Thimphu,,,http://lhamodrizangma.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/lhamo-drizangma
bhutanexotic@gmail.com,,,Bhutan Exotic Adventure Travel,+975 17111106,Thimphu,,,http://www.bhutanexotic.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-exotic-adventure-travel
vajrag@gmail.com,,,Vajra guru spiritual travels,+975 17636588,Thimphu,,,http://www.bhutanspiritual.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/vajra-guru-spiritual-travels
info@bt.dth.travel,,,DTH Travel Bhutan,+975 77487513,Thimphu,,,http://dth.travel,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dth-travel-bhutan
kunzang.namgye@gmail.com,,,Himalayan Horizon Travels,+975 17704352,Thimphu,,,http://www.itravelbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-horizon-travels
tsheringy2009@gmail.com,,,Bhutan Dew Drop Traval,+975 17670311,Thimphu,,,http://www.bhutanddtravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-dew-drop-traval
tigeradventures@gmail.com,,,Tiger Adventures Bhutan,+975 77111009,Thimphu,,,http://www.bhutantigertour.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/tiger-adventures-bhutan
vattaraquest@gmail.com,,,Vattara Quest,+975 17869033,Thimphu,,,http://www.vattaraquest.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/vattara-quest
bhutanvajra@gmail.com,,,Bhutan Vajra Adventures,+975 17497487,Thimphu,,,http://bhutanvajraadventure.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-vajra-adventures
contact@bhutanexpeditions.com,,,B' Expeditions,+975 17126358,Thimphu,,,https://bhutanexpeditions.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/b-expeditions
yuelkortour@gmail.com,,,Yuelkor Tours and Travel,+975 77222111,Thimphu,,,http://www.yuelkortour.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yuelkor-tours-and-travel
aitt226@gmail.com,,,Alliance International Tours and Travels,+975 17851701,Thimphu,,,http://alliancetoursandtravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/alliance-international-tours-and-travels
info@somifydestination.com,,,Somify Destination Tours,+975 17607858,Thimphu,,,https://somifydestination.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/somify-destination-tours
bhutanjewel@gmail.com,,,Bhutan Jewel Travel,+975 17113772,Thimphu,,,http://bhutanjeweltravel.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-jewel-travel
yuthikatoursandtravels@gmail.com,,,Yuthika Tours and Travels,+975 77337275,Thimphu,,,http://yuthikatoursandtravels.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yuthika-tours-and-travels
bhutanmba2008@gmail.com,,,Bhutan Mountain Adventures,+975 77111439,Thimphu,,,http://www.bma.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-mountain-adventures
bhutangangyul@gmail.com,,,Bhutan Gangyul Tours,+975 17608524,Thimphu,,,http://bhutangangyul.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-gangyul-tours
orientaltravelplannerbhutan@gmail.com,,,Oriental Travel Planner,+975 17801138,Thimphu,,,http://www.otpbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/oriental-travel-planner
tashivarjra@gmail.com,,,Phuntshok Gatshel Tours,+975 17675431,Thimphu,,,http://www.phuntshokgatsheltours.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/phuntshok-gatshel-tours
info@bhutanextremetrips.com,,,Bhutan Extreme Trips,+975 77162424,Thimphu,,,http://www.bhutanextremetrips.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-extreme-trips
ajoygurung7@gmail.com,,,Halcyon Adventure,+975 17966251,Thimphu,,,http://bhutanflight.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/halcyon-adventure
bhutanadventuretours@gmail.com,,,Adventure Tours,+975 17638481,Thimphu,,,http://www.bhutanadventuretours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/adventure-tours
exoticdestination98@gmail.com,,,Exotic Destinations,+975 17600332,Thimphu,,,http://www.exoticbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/exotic-destinations
peacockbhutan@gmail.com,,,Peacock adventure Tours,+975 17885658,Thimphu,,,http://www.peacockadventuretours.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dhey-wang-tours-and-treks
asiabhutan@gmail.com,,,Asia Bhutan Travels,+975 17110511,Thimphu,,,http://www.asiabhutantravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/asia-bhutan-travels
thegawaholidays@gmail.com,,,The Gawa Holidays,+975 17118100,Thimphu,,,http://www.thegawaholidays.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/the-gawa-holidays
whiteraventours@gmail.com,,,White Raven Tours & Travels,+975 17920418,Thimphu,,,http://www.whiteraventours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/white-raven-tours-travels
mapsbhutan@gmail.com,,,Maps Bhutan Holidays,+975 17615883,Thimphu,,,http://www.mapsbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/maps-bhutan-holidays
palbheutoursandtrek820@gmail.com,,,Palbheu Tours and Trek,+975 17638407,Thimphu,,,http://www.palbheutoursandtrek.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/palbheu-tours-and-trek
bhutankidhchong@gmail.com,,,Bhutan Kidh-chong Travel,+975 77447000,Thimphu,,,http://www.bhutankidhchong.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-kidh-chong-travel
hello@bhutantravelexp.com,,,Bhutan Travel Experts,+975 17170888,Thimphu,,,http://bhutantravelexp.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-travel-experts
rinlha.tours@gmail.com,,,Rinlha Tours & Treks,+975 17630488,Thimphu,,,http://www.bhutanrinlhatours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/rinlha-tours-treks
triptodragonkingdomtours@gmail.com,,,Trip to Dragon Kingdom Tours,+975 77314036,Thimphu,,,http://triptodragonkingdom.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/trip-to-dragon-kingdom-tours
serilingtravels@gmail.com,,,Bhutan Seriling  Travels,+975 77467666,Thimphu,,,http://www.bhutanserilingtravels.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-seriling-travels
info@globaltravelpro.co,,,Global TravelPro,+975 77440205,Thimphu,,,http://www.globaltravelpro.co,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/global-travelpro
explorations@idesire.page,,,iDesire Explorations,+975 17408888,Thimphu,,,http://idesire.bt/explorations,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/idesire-explorations
bhutan3000@gmail.com,,,Bhutan Dorji Holidays,+975 17124567,Thimphu,,,http://www.dorjibhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-dorji-holidays
info@happinesskingdom.com,,,Happiness Kingdom Travels,+975 77111400,Thimphu,,,http://Bhutanhappiness.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/happiness-kingdom-travels
deepjourneys.bhutan@gmail.com,,,deep journeys,+975 17637779,Thimphu,,,http://deepjourneysbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/deep-journeys
humkaratnt@gmail.com,,,Humkara Tours and Treks,+975 17564352,Thimphu,,,http://humkaratourandtreks.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/humkara-tours-and-treks
sweetescapes.bhutan@gmail.com,,,sweet-escapes-tours-and-travels,+975 17275527,Thimphu,,,http://www.sweetescapesbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/sweet-escapes-tours-and-travels
tours.bhutan17@gmail.com,,,Go Go Adventures,+975 17484302,Thimphu,,,http://gogoadventuresbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/go-go-adventures
info@drukyuldiaries.com,,,Drukyul Diaries,+975 77953610,Thimphu,,,http://www.drukyuldiaries.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/drukyul-diaries
gayyultravels@gmail.com,,,Gay Yul Travel Agent,+975 17908965,Thimphu,,,http://gayyultravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/gay-yul-travel-agent
yelhabhutan@gmail.com,,,Yelha Bhutan Tours and Travels,+975 17609635,Thimphu,,,http://www.yelhabhutantour.com/about-yelha-bhutan/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yelha-bhutan-tours-and-travels
lhamopema355@gmail.com,,,Samten Phuentshog Yoesel Travel,+975 77980123,Thimphu,,,http://samtenphuentshogyoeseltravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/samten-phuentshog-yoesel-travel
contact@sohavoyage.com,,,Soha Voyage,+975 77605271,Thimphu,,,http://www.sohavoyage.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/soha-voyage
wayfarertravels@gmail.com,,,Wayfarertravels,+975 16136559,Thimphu,,,http://Wayfartravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/wayfarertravels
aaatravelagent2024@gmail.com,,,A3 Travel Services,+975 17671821,Thimphu,,,http://www.a3travelservices.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/a3-travel-services
talesofbhutantour@gmail.com,,,Tales of Bhutan Tour,+975 17779500,Thimphu,,,http://www.bhutantourcompany.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/tales-of-bhutan-tour
eliteadventure888@gmail.com,,,Elite Himalayan Adventure,+975 77454534,Thimphu,,,http://www.elitehimalayanadventure.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/elite-himalayan-adventure
yakadv@gmail.com,,,Yak Holidays International,+975 77280724,Thimphu,,,http://traveltobhutan.travel,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yak-holidays-international
